index	text
5843	Each unlock gives access to that item in <font face='$DescriptionFontBold' color='#EBF9FF'  >Sandbox</font> mode.
5844	Jurassic World Database
5845	Help: Jurassic World Database
5846	Select the <font face='$DescriptionFontBold' color='#EBF9FF'  >Demolish</font> tool to remove items and clear areas of your facility.
5847	Select <font face='$DescriptionFontBold' color='#EBF9FF'  >Bulk Demolish</font> to delete multiple items at once with a brush.
5848	Adjust the settings to filter which categories of items you want to <font face='$DescriptionFontBold' color='#EBF9FF'  >Bulk Demolish</font> as you move the brush.
5849	Demolish Tools
5850	Help: Demolish Tools
5851	Dinosaur Acquisition
5852	Paleo-Medical Facility
5853	Dinosaur Ailments
5854	Each Species has a <font face='$DescriptionFontBold' color='#EBF9FF'  >Territory Type</font>. Check for details in the dinosaur's <font face='$DescriptionFontBold' color='#EBF9FF'  >Territory panel.</font> If a dinosaur's Territory <font face='$DescriptionFontBold' color='#EBF9FF'  >Cohabitation Preferences</font> say it <font face='$DescriptionFontBold' color='#EBF9FF'  >Likes</font> another Territory Type, they can share space without becoming <font face='$DescriptionFontBold' color='#EBF9FF'  >Uncomfortable</font>.<br><br>If one species <font face='$DescriptionFontBold' color='#EBF9FF'  >Dislikes</font> another species, they will gain Cohabitation <font face='$DescriptionFontBold' color='#EBF9FF'  >discomfort</font> if their Territories overlap.
5855	Cohabitation
5856	Help: Cohabitation
5857	Dinosaur Combat
5858	Each species has a number of different <font face='$DescriptionFontBold' color='#EBF9FF'  >Needs</font> that determine its <font face='$DescriptionFontBold' color='#EBF9FF'  >Comfort</font> level.
5859	The <font face='$DescriptionFontBold' color='#EBF9FF'  >Comfort</font> panel show how well <font face='$DescriptionFontBold' color='#EBF9FF'  >Needs</font> are being satisfied. Manage species and use environment tools to address any issues that arise.
5860	When at a low overall <font face='$DescriptionFontBold' color='#EBF9FF'  >Comfort</font> rating, dinosaurs are liable to contract ailments or attempt escape.
5861	Comfort
5862	Help: Comfort
5863	Dinosaur Creation
5864	Dinosaurs can die from: <font face='$DescriptionFontBold' color='#EBF9FF'  >Starvation</font>, <font face='$DescriptionFontBold' color='#EBF9FF'  >Dehydration</font>, <font face='$DescriptionFontBold' color='#EBF9FF'  >Combat</font>, <font face='$DescriptionFontBold' color='#EBF9FF'  >Hunting</font>, <font face='$DescriptionFontBold' color='#EBF9FF'  >Ailment</font>, or <font face='$DescriptionFontBold' color='#EBF9FF'  >Old Age</font> at the end of their lifespan.
5865	Length of lifespan is determined by a dinosaur's lifespan <font face='$DescriptionFontBold' color='#EBF9FF'  >Traits</font>, which can be altered by <font face='$DescriptionFontBold' color='#EBF9FF'  >Genetic Modification</font>.
5866	Dead dinosaurs can be removed with <font face='$DescriptionFontBold' color='#EBF9FF'  >Transport</font> to prevent disease spread.
5867	Death
5868	Help: Death
5869	Disease: Infected Feeder
5870	Disease: Medicine Required
5871	Disease: Unmet Needs
5872	Disease: Sandstorm
5873	Help: Disease
5874	Dinosaurs can come into conflict for a number of reasons. <font face='$DescriptionFontBold' color='#EBF9FF'  >Fights</font> can be dangerous and result in <font face='$DescriptionFontBold' color='#EBF9FF'  >Injury</font> or even <font face='$DescriptionFontBold' color='#EBF9FF'  >Death</font>. Dinosaurs will <font face='$DescriptionFontBold' color='#EBF9FF'  >Fight</font> for dominance of their own <font face='$DescriptionFontBold' color='#EBF9FF'  >Territory</font> and over conflicts with the <font face='$DescriptionFontBold' color='#EBF9FF'  >Territory</font> of other species. The winner of a <font face='$DescriptionFontBold' color='#EBF9FF'  >Fight</font> gains <font face='$DescriptionFontBold' color='#EBF9FF'  >Infamy</font>.<br><br>Dinosaurs with low comfort will sometimes <font face='$DescriptionFontBold' color='#EBF9FF'  >Fight</font> each other out of agitation.<br><br><font face='$DescriptionFontBold' color='#EBF9FF'  >Dominance</font> is a measure of a dinosaur’s ability to fight for territory based on <font face='$DescriptionFontBold' color='#EBF9FF'  >Combat Stats</font>, <font face='$DescriptionFontBold' color='#EBF9FF'  >Infamy</font>, and <font face='$DescriptionFontBold' color='#EBF9FF'  >Traits</font>. The dinosaur with the highest dominance in a territory will try to become the Alpha.
5875	Dinosaur Fights
5876	Help: Dinosaur Fights
5877	When a <font face='$DescriptionFontBold' color='#EBF9FF'  >Genome</font> is synthesized it can manifest with a number of different <font face='$DescriptionFontBold' color='#EBF9FF'  >Traits</font>. These <font face='$DescriptionFontBold' color='#EBF9FF'  >Traits</font> alter overall health, behavior and species attributes.<br><br>Each <font face='$DescriptionFontBold' color='#EBF9FF'  >Genome</font> has predetermined chances for positive or negative traits as part of its identity. <font face='$DescriptionFontBold' color='#EBF9FF'  >Genetic Modification</font> can be used to modify the chances of each type of <font face='$DescriptionFontBold' color='#EBF9FF'  >Trait</font> manifesting during synthesis. The amount of available modifications increases with higher <font face='$DescriptionFontBold' color='#EBF9FF'  >Genome</font> progress.
5878	Genetic Modification
5879	Help: Genetic Modification
5880	<font face='$DescriptionFontBold' color='#EBF9FF'  >Carnivores</font> and <font face='$DescriptionFontBold' color='#EBF9FF'  >Piscivores</font> will hunt <font face='$DescriptionFontBold' color='#EBF9FF'  >Prey</font> species within their territory.
5881	Hunting gives these species and alternative <font face='$DescriptionFontBold' color='#EBF9FF'  >Food</font> source.
5882	Some more aggressive species have a <font face='$DescriptionFontBold' color='#EBF9FF'  >Need</font> for <font face='$DescriptionFontBold' color='#EBF9FF'  >Prey</font> and some will need to be added to their enclosures.
5883	Hunting
5884	Help: Hunting
5885	Once a <font face='$DescriptionFontBold' color='#EBF9FF'  >Scientist</font> has completed <font face='$DescriptionFontBold' color='#EBF9FF'  >Synthesis</font> of a genome, you will be able to browse the <font face='$DescriptionFontBold' color='#EBF9FF'  >Batch</font> and select eggs to <font face='$DescriptionFontBold' color='#EBF9FF'  >Incubate</font>.
